UsuarioID,TIPO_CLIENTE_BEME,SEGMENTO_BEME,NANO_SEGMENTO,MICRO_SEGMENTO,MODULO,ZONA,CTA_CTA_BIPERSONAL,CTA_CTA_UNIPERSONAL,CUENTA_PROVEEDOR,CUENTA_RUT,CUENTA_EMPRENDEDOR,CAJA_VECINA,CHEQ_MICROEMPRESA,CHEQ_OTRA,CTA_CTE_OTRA,LINEA_DE_CREDITO,TARJETA,EDAD,COMPORTAMIENTO_SBIF,COMPORTAMIENTO_BEME,SEXO,TIPO_PERSONA,TIPO_SOCIEDAD_CRITERIO_BEME,TRX_APP,TRX_BATCH,TRX_BECO,TRX_Buzonera,TRX_Caja,TRX_Caja_Vecina,TRX_Cajero_Automatico,TRX_Dispensadores,TRX_FALABELLA,TRX_Internet,TRX_Meson,TRX_MYPE,TRX_RedBanc,TRX_RedCompra,TRX_ServiEstado,Uso_Digital_3M,Uso_Web_3M,Uso_App_3M,Uso_Digital_Anual,Uso_Web_Anual,Uso_App_Anual,Con_Clave_Atm,Con_Clave_INET,Hab_BIPass,PERFIL_RIESGO,INF_COMERCIAL,GRP_PROPENSION,TIPO_CLIENTE,TIENE_PREAP,CANAL
2396865,castigado,OMS,Segmento C,Segmento C,Region 3,Zona 1,0,1,1,1,1,1,1,0,1,1,1,45,Malo,Malo,M,2,Cooperativas,85,93,85,76,39,43,99,27,96,84,73,19,87,34,64,0,0,1,0,1,0,0,0,1,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente Finaciado,SI,VENTA CENTRALIZADA
2442955,deudor comercial,Comercial,Segmento A,Segmento C,Region 2,Zona 1,0,0,0,1,0,1,0,0,1,0,0,20,Malo,Bueno,F,2,Sindicatos,55,34,87,51,39,71,49,97,76,39,36,65,84,85,69,1,0,0,0,1,1,1,0,1,Malo,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,SI,SALESFORCE -WEB
5478329,castigado,Pesca,Segmento C,Segmento C,Region 1,Zona 3,1,1,1,1,1,0,0,1,0,0,1,50,Bueno,Malo,M,2,Federacion,1,24,97,67,25,80,4,32,34,67,29,49,20,2,29,0,1,1,1,1,0,1,1,0,Malo,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
6605943,no deudor,Transporte,Segmento C,Segmento B,Region 1,Zona 2,0,0,1,1,1,0,0,1,0,0,0,28,Regular,Bueno,F,2,Federacion,44,50,35,51,67,35,32,9,21,13,81,2,38,70,34,0,1,1,0,0,1,1,0,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,NO,RED SUCURSALES
2257287,sin producto,Transporte,Segmento C,Segmento A,Region 2,Zona 3,0,0,0,1,0,0,1,0,1,0,0,73,Bueno,Regular,M,2,Sindicatos,39,92,26,34,84,29,54,89,70,16,14,92,31,23,93,1,1,1,0,0,1,1,0,1,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
5137764,castigado,Transporte,Segmento B,Segmento B,Region 2,Zona 1,0,0,0,1,1,0,1,1,0,0,0,50,Regular,Bueno,M,1,SPA,38,59,4,14,51,11,21,75,79,6,17,23,53,83,22,0,1,0,1,0,1,1,1,0,Malo,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,NO,NULL
9730189,deudor no comercial,Comercial,Segmento C,Segmento B,Region 3,Zona 2,0,1,0,1,0,1,0,0,0,1,1,33,Regular,Bueno,F,1,Cooperativas,99,16,13,48,95,11,14,3,31,54,25,23,0,21,75,0,1,1,0,1,0,1,0,1,Malo,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,NO,RED SUCURSALES
1448693,deudor comercial,Pesca,Segmento A,Segmento C,Region 1,Zona 3,0,0,1,0,0,1,1,0,1,0,1,71,Malo,Bueno,M,2,Sociedad,25,58,39,62,28,59,44,78,2,73,96,85,88,51,18,1,0,1,1,0,1,1,1,0,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,SALESFORCE -WEB
8743760,castigado,Comercial,Segmento B,Segmento B,Region 1,Zona 2,1,1,0,1,0,1,1,1,0,1,1,42,Bueno,Bueno,M,2,Sindicatos,15,95,8,59,40,57,24,97,69,91,76,77,99,95,39,1,0,0,1,0,1,1,1,0,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,NO,SALESFORCE -WEB
4284546,no deudor,Transporte,Segmento C,Segmento A,Region 3,Zona 3,0,1,1,0,0,1,1,1,1,1,1,57,Malo,Regular,F,1,Federacion,56,20,85,27,57,32,37,38,72,10,75,8,8,2,31,1,0,0,1,1,0,1,1,1,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,NO,NULL
3823515,Microempresas,Agricola,Segmento B,Segmento B,Region 3,Zona 3,1,1,0,0,1,0,0,1,0,0,0,69,Bueno,Bueno,F,1,Sociedad,5,88,60,39,54,15,64,2,78,68,49,20,31,83,27,1,0,0,1,1,1,1,0,0,Excelente,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
1819289,deudor comercial,Pesca,Segmento C,Segmento B,Region 2,Zona 1,1,1,0,1,1,1,0,0,1,1,1,41,Bueno,Malo,M,2,Sociedad,67,91,60,72,29,25,23,59,99,4,98,2,42,46,47,0,1,0,1,0,0,0,0,1,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente Finaciado,NO,RED SUCURSALES
1298886,castigado,Transporte,Segmento C,Segmento A,Region 3,Zona 3,0,0,1,1,1,1,1,0,0,1,1,34,Regular,Malo,F,1,Cooperativas,71,3,81,23,16,1,0,29,67,66,54,34,50,17,30,0,1,1,0,1,1,1,1,0,Excelente,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,RED SUCURSALES
9840143,deudor comercial,Agricola,Segmento B,Segmento A,Region 2,Zona 3,1,0,0,1,1,1,0,0,1,1,1,49,Malo,Bueno,M,2,Federacion,53,60,35,96,70,74,81,5,44,97,87,33,71,69,6,0,0,1,0,0,0,1,1,1,Excelente,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,NO,NULL
7357773,deudor no comercial,Agricola,Segmento C,Segmento B,Region 1,Zona 1,1,1,0,0,1,1,1,0,1,0,0,53,Bueno,Malo,F,2,Cooperativas,39,59,39,85,72,3,63,74,34,40,47,17,55,25,5,1,1,0,0,1,1,1,1,1,Excelente,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
1840613,deudor uso medio de pago,Transporte,Segmento C,Segmento A,Region 1,Zona 2,0,1,0,1,1,0,1,0,0,0,1,72,Regular,Malo,F,1,SPA,43,45,40,26,39,65,4,44,90,9,20,34,81,18,17,1,1,0,0,0,1,0,0,0,Bueno,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,SALESFORCE -WEB
9312480,no deudor,Comercial,Segmento A,Segmento C,Region 1,Zona 2,0,0,1,0,1,0,1,1,0,1,0,72,Bueno,Bueno,M,1,Sindicatos,39,17,60,66,72,88,33,79,72,51,62,71,88,58,79,1,1,0,1,0,0,0,1,1,Malo,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente No Financiado,SI,NULL
2503945,deudor no comercial,Comercial,Segmento B,Segmento B,Region 1,Zona 2,0,0,0,1,1,0,0,1,0,1,1,30,Bueno,Regular,F,2,Sociedad,38,60,78,81,61,82,4,30,5,26,8,59,82,20,58,1,0,0,0,1,0,0,0,0,Bueno,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
8518216,deudor no comercial,OMS,Segmento C,Segmento B,Region 3,Zona 3,1,1,1,0,1,0,0,0,1,1,0,32,Malo,Bueno,F,2,Federacion,89,33,21,44,86,24,16,74,85,30,46,53,64,38,69,1,1,0,0,1,1,0,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,RED SUCURSALES
2235101,no deudor,Agricola,Segmento B,Segmento C,Region 3,Zona 1,0,1,0,0,0,1,0,0,0,1,0,56,Bueno,Regular,F,1,Cooperativas,52,59,42,25,68,82,85,37,2,14,19,64,7,71,62,1,0,0,0,1,1,1,1,1,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
5398265,Microempresas,Pesca,Segmento B,Segmento C,Region 1,Zona 2,0,1,1,1,0,0,0,1,1,1,0,27,Bueno,Malo,M,2,Sindicatos,53,64,49,81,18,71,27,30,90,96,72,38,36,82,66,0,1,0,1,1,0,0,0,0,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,SI,SALESFORCE - CCL
6912261,Microempresas,Transporte,Segmento A,Segmento A,Region 3,Zona 3,0,0,1,1,0,0,0,1,1,1,1,61,Bueno,Bueno,F,1,Federacion,63,54,30,31,37,37,86,98,19,49,62,36,23,48,70,0,0,1,1,0,1,1,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,NULL
1203798,Microempresas,Agricola,Segmento C,Segmento C,Region 2,Zona 1,1,1,1,0,0,1,1,0,0,1,1,20,Regular,Bueno,F,1,Federacion,60,13,42,49,31,29,76,92,95,33,11,10,86,23,29,0,0,1,1,0,1,0,1,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,SI,NULL
5671546,Microempresas,Turismo,Segmento A,Segmento B,Region 2,Zona 2,0,1,1,0,1,0,0,1,1,0,0,63,Bueno,Bueno,M,1,Sociedad,6,1,64,24,40,47,68,7,2,38,10,75,46,40,52,0,1,1,0,1,1,1,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,SALESFORCE -WEB
2814014,deudor no comercial,Agricola,Segmento A,Segmento A,Region 2,Zona 2,1,1,0,0,0,0,1,0,0,1,0,37,Regular,Malo,M,2,Cooperativas,70,68,24,38,9,82,98,66,32,4,84,31,4,41,28,1,0,1,1,1,1,1,0,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,RED SUCURSALES
1043805,deudor no comercial,Agricola,Segmento C,Segmento C,Region 2,Zona 2,1,0,0,0,0,0,0,0,1,1,1,40,Bueno,Bueno,F,2,Sindicatos,17,71,95,29,74,94,18,10,29,65,17,88,81,4,54,0,1,1,0,1,0,0,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,SALESFORCE -WEB
3393503,deudor uso medio de pago,Comercial,Segmento A,Segmento C,Region 2,Zona 3,1,1,1,0,0,0,1,1,0,1,0,68,Bueno,Malo,F,1,Sindicatos,42,22,77,10,62,57,30,90,63,42,5,99,16,1,39,1,0,1,0,1,1,1,0,0,Excelente,NO SUJETO DE CREDITO,[2]Media_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
3257262,no deudor,Turismo,Segmento A,Segmento C,Region 3,Zona 2,1,1,1,0,1,0,1,0,0,0,1,74,Bueno,Bueno,M,1,Federacion,34,49,14,33,7,12,99,21,77,96,49,52,89,12,11,0,1,0,1,0,1,1,0,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
2733861,no deudor,Transporte,Segmento A,Segmento C,Region 3,Zona 2,1,0,0,1,1,0,1,0,0,0,1,39,Bueno,Malo,M,1,Sociedad,50,9,17,74,19,23,49,27,56,51,6,43,57,0,48,0,1,0,1,1,1,1,0,0,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
7207208,deudor uso medio de pago,Transporte,Segmento A,Segmento B,Region 1,Zona 2,0,1,1,1,0,1,0,1,0,1,0,33,Regular,Malo,F,1,Federacion,39,16,30,43,71,13,40,39,3,77,96,70,75,19,27,0,1,0,1,0,0,1,0,0,Excelente,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente No Financiado,NO,SALESFORCE -WEB
1509881,castigado,Pesca,Segmento C,Segmento A,Region 1,Zona 1,1,0,0,1,0,1,0,1,0,0,0,27,Regular,Malo,M,2,Federacion,12,32,86,12,38,54,24,29,83,45,66,91,10,67,44,0,1,1,0,1,1,1,0,0,Bueno,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,RED SUCURSALES
7898387,deudor no comercial,OMS,Segmento A,Segmento C,Region 1,Zona 3,1,1,0,0,1,1,1,1,1,0,1,64,Regular,Bueno,M,2,Sociedad,54,44,75,34,96,54,25,68,37,68,11,78,30,31,56,0,0,0,1,1,0,0,1,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
8971466,castigado,Pesca,Segmento A,Segmento A,Region 2,Zona 3,1,1,0,1,1,1,1,1,1,0,1,35,Malo,Malo,F,2,Cooperativas,87,10,45,1,32,44,38,98,68,14,12,2,63,63,94,1,1,1,0,0,0,1,1,0,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
1219502,Microempresas,Comercial,Segmento A,Segmento C,Region 1,Zona 3,1,0,1,1,0,0,0,1,0,0,1,46,Bueno,Malo,F,2,Sociedad,11,35,89,64,55,31,38,66,50,31,21,67,29,4,30,0,1,0,0,1,1,0,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
8426136,deudor no comercial,Agricola,Segmento B,Segmento C,Region 3,Zona 3,1,0,0,1,1,1,1,0,1,0,0,54,Regular,Regular,M,1,Cooperativas,4,89,36,90,21,10,81,0,12,45,48,15,64,64,37,1,0,1,1,1,0,0,1,0,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente No Financiado,SI,SALESFORCE -WEB
9940771,deudor comercial,OMS,Segmento B,Segmento C,Region 2,Zona 2,1,1,0,1,0,0,1,1,1,0,0,52,Malo,Regular,M,1,Sindicatos,40,91,7,8,44,61,22,3,70,26,0,15,76,48,20,1,0,1,1,0,0,1,1,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,NO,NULL
6274145,castigado,Turismo,Segmento A,Segmento A,Region 1,Zona 2,1,1,0,1,0,1,0,1,0,0,0,62,Bueno,Bueno,M,1,Sociedad,72,32,86,61,46,79,96,31,9,48,98,97,44,2,51,0,1,0,0,0,0,1,1,0,Bueno,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
6494947,deudor no comercial,Turismo,Segmento B,Segmento C,Region 3,Zona 3,0,1,0,1,1,0,1,1,1,1,1,24,Bueno,Regular,F,2,Sociedad,25,64,18,11,46,38,20,64,14,83,82,49,45,38,45,0,0,1,1,0,0,0,0,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,SALESFORCE - CCL
6047872,deudor no comercial,Turismo,Segmento B,Segmento C,Region 1,Zona 2,0,0,1,0,0,0,0,1,1,1,1,32,Bueno,Regular,M,2,SPA,88,84,32,68,42,40,14,47,7,80,78,98,14,81,21,0,1,0,0,1,0,1,1,0,Bueno,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,SI,RED SUCURSALES
3215855,sin producto,Agricola,Segmento A,Segmento A,Region 2,Zona 2,1,1,1,1,0,1,1,1,1,1,0,69,Regular,Malo,M,2,Federacion,23,21,20,23,69,43,37,40,32,18,91,13,60,4,22,1,1,0,1,1,0,1,0,1,Bueno,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
7096944,castigado,OMS,Segmento A,Segmento A,Region 3,Zona 3,1,0,1,0,1,0,0,0,0,1,1,55,Bueno,Regular,F,2,SPA,24,79,71,10,96,89,24,93,99,55,51,22,55,39,34,1,0,1,0,1,1,1,0,1,Bueno,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente No Financiado,SI,NULL
1430464,no deudor,OMS,Segmento C,Segmento A,Region 1,Zona 1,1,1,1,1,1,0,0,1,1,0,0,29,Malo,Regular,M,2,Sindicatos,55,83,49,86,82,11,27,40,76,99,36,65,14,95,94,1,0,0,0,1,0,0,1,1,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,VENTA CENTRALIZADA
6884497,castigado,OMS,Segmento C,Segmento A,Region 1,Zona 2,1,1,1,1,1,1,0,1,0,0,0,34,Bueno,Bueno,M,2,SPA,41,71,0,87,58,55,61,77,4,9,42,95,42,3,3,0,0,0,1,1,1,1,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,NO,NULL
5660293,deudor uso medio de pago,Transporte,Segmento A,Segmento B,Region 3,Zona 1,1,0,1,1,0,0,1,0,1,1,0,36,Bueno,Regular,M,1,Cooperativas,41,85,69,41,89,41,18,0,51,32,66,98,89,44,30,1,1,1,0,1,0,1,0,1,Excelente,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,NULL
4700706,no deudor,Comercial,Segmento A,Segmento B,Region 3,Zona 2,0,0,1,0,1,0,1,1,0,0,0,26,Bueno,Regular,F,1,Sindicatos,38,69,86,11,12,91,43,86,27,10,3,16,13,35,57,1,0,1,0,1,1,1,0,0,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente No Financiado,SI,SALESFORCE - CCL
1130043,sin producto,Pesca,Segmento C,Segmento A,Region 3,Zona 3,0,1,1,0,1,1,1,1,0,1,1,71,Bueno,Malo,M,2,Cooperativas,96,76,65,25,21,72,14,10,80,51,56,5,75,97,62,0,0,0,0,1,1,1,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente No Financiado,SI,NULL
8757388,Microempresas,Comercial,Segmento B,Segmento C,Region 2,Zona 2,0,1,1,1,1,0,1,0,1,1,0,21,Malo,Regular,F,2,Sindicatos,99,92,54,4,17,50,7,14,6,69,12,21,21,44,43,1,1,0,0,0,1,0,0,1,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
3807321,deudor no comercial,Turismo,Segmento C,Segmento A,Region 2,Zona 3,1,0,0,1,0,1,0,1,1,0,1,49,Malo,Malo,M,1,Federacion,9,47,80,88,40,94,94,68,75,60,59,79,89,81,54,1,0,1,1,0,0,1,1,1,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
6468191,castigado,Agricola,Segmento B,Segmento C,Region 2,Zona 3,1,1,0,0,0,0,0,0,1,1,0,45,Bueno,Regular,M,2,Federacion,19,4,28,53,4,15,16,54,3,88,65,63,14,47,52,0,0,1,0,1,1,0,0,1,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,SALESFORCE - CCL
4818862,deudor no comercial,Pesca,Segmento A,Segmento C,Region 3,Zona 3,1,1,0,0,0,0,1,0,0,0,1,40,Bueno,Bueno,F,1,Sindicatos,87,30,54,1,64,98,76,11,77,48,23,25,94,16,88,1,1,1,0,1,1,1,0,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
8541530,deudor uso medio de pago,OMS,Segmento A,Segmento C,Region 3,Zona 1,1,1,0,0,0,0,0,1,0,0,1,41,Malo,Malo,M,1,Sociedad,28,97,4,64,31,60,93,75,73,97,69,63,41,73,58,1,1,0,1,0,1,0,0,0,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,SI,NULL
7422948,no deudor,Comercial,Segmento C,Segmento A,Region 3,Zona 1,0,0,1,1,0,1,0,1,0,1,0,45,Malo,Regular,F,2,Sindicatos,49,62,74,69,29,53,19,93,6,81,7,88,90,41,37,0,1,0,1,1,0,1,1,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,NULL
2090958,no deudor,Agricola,Segmento C,Segmento C,Region 2,Zona 1,0,0,0,1,1,1,0,0,0,0,0,53,Bueno,Bueno,M,1,SPA,43,91,23,58,90,91,45,99,38,14,60,13,42,82,57,1,0,1,1,1,1,0,0,0,Excelente,NO SUJETO DE CREDITO,[2]Media_Propension,Castigado o Sin Producto,NO,NULL
2970697,castigado,Pesca,Segmento B,Segmento A,Region 2,Zona 2,1,1,0,0,1,1,1,1,1,0,0,72,Bueno,Malo,M,2,Cooperativas,30,12,3,58,37,25,83,59,73,20,38,28,18,90,2,0,0,0,1,1,1,0,1,1,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,NULL
5767958,deudor uso medio de pago,Turismo,Segmento C,Segmento A,Region 3,Zona 2,1,1,1,0,0,0,0,0,0,1,0,28,Malo,Regular,F,1,SPA,56,33,9,5,54,99,43,1,69,30,2,77,94,46,97,0,0,1,0,0,0,0,0,0,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
5537992,castigado,Transporte,Segmento C,Segmento C,Region 1,Zona 1,1,0,1,1,1,1,1,0,1,0,0,36,Malo,Malo,F,2,Cooperativas,80,85,28,3,46,76,50,51,26,61,93,47,6,50,64,0,1,1,0,1,0,1,0,0,Bueno,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
6001175,sin producto,Turismo,Segmento A,Segmento A,Region 1,Zona 3,0,0,1,1,1,1,0,1,1,1,0,68,Regular,Regular,M,2,SPA,58,71,8,87,30,61,56,82,19,90,67,36,85,98,93,1,1,1,0,0,1,1,1,1,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
7733907,deudor no comercial,Comercial,Segmento C,Segmento C,Region 3,Zona 2,1,1,0,1,1,1,0,1,1,1,1,43,Bueno,Malo,M,2,Sociedad,23,61,76,28,71,84,37,93,77,19,31,73,99,78,93,0,0,1,0,1,1,0,0,1,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
2111944,castigado,Turismo,Segmento C,Segmento C,Region 3,Zona 3,1,0,0,1,0,1,0,0,1,1,0,64,Regular,Regular,F,2,Sociedad,21,36,89,89,30,80,87,54,18,90,56,55,47,29,54,0,1,0,0,1,1,0,0,1,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,VENTA CENTRALIZADA
3774405,deudor comercial,Turismo,Segmento B,Segmento B,Region 3,Zona 3,1,0,1,0,1,0,0,0,0,0,0,49,Malo,Malo,M,1,Federacion,65,48,31,75,98,29,29,29,39,41,16,4,4,11,39,0,1,1,1,0,0,0,0,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,NO,NULL
4336898,no deudor,Comercial,Segmento B,Segmento B,Region 3,Zona 3,0,1,1,1,0,1,0,1,0,1,1,25,Bueno,Bueno,F,2,Sindicatos,60,93,85,81,16,73,33,41,1,90,46,78,3,48,37,1,1,1,0,0,1,0,0,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente No Financiado,SI,NULL
3580964,castigado,Comercial,Segmento B,Segmento C,Region 3,Zona 2,0,0,1,1,1,0,0,1,0,1,0,37,Malo,Bueno,M,1,SPA,46,53,46,48,81,26,66,1,97,74,97,31,79,66,57,1,0,0,0,1,0,0,0,1,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,SALESFORCE -WEB
1073778,sin producto,OMS,Segmento B,Segmento C,Region 3,Zona 1,1,1,0,0,1,1,1,1,0,1,0,63,Bueno,Bueno,M,1,Sociedad,61,98,63,69,7,19,72,99,15,29,15,22,39,19,25,0,0,0,0,1,0,0,1,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
3807431,deudor comercial,Pesca,Segmento B,Segmento B,Region 1,Zona 3,1,1,1,1,0,0,1,0,1,1,1,29,Bueno,Malo,M,1,Cooperativas,75,92,15,85,52,34,98,58,81,90,90,78,32,9,42,0,1,0,0,0,1,0,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,SI,RED SUCURSALES
8056540,Microempresas,Agricola,Segmento B,Segmento B,Region 3,Zona 1,1,1,1,1,1,0,1,1,0,0,0,50,Regular,Regular,M,1,Sociedad,27,88,43,97,70,85,37,12,84,62,25,22,35,9,65,0,1,1,0,0,0,0,1,0,Malo,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,SI,VENTA CENTRALIZADA
3090900,sin producto,OMS,Segmento B,Segmento C,Region 2,Zona 2,0,1,1,1,1,1,1,1,0,1,0,66,Regular,Regular,F,2,Cooperativas,88,40,62,24,38,77,78,22,95,74,27,12,66,7,23,1,1,1,1,1,1,0,1,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,NULL
9692431,deudor no comercial,OMS,Segmento B,Segmento C,Region 2,Zona 1,1,1,1,1,0,0,0,0,0,1,0,27,Malo,Malo,M,2,Sociedad,54,62,62,30,73,28,81,90,10,99,95,51,23,49,25,0,1,1,0,0,0,1,0,1,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
1740852,Microempresas,Turismo,Segmento A,Segmento C,Region 3,Zona 2,0,1,1,0,0,1,0,1,1,1,1,28,Malo,Malo,F,1,Sindicatos,54,97,20,30,53,96,92,88,31,85,31,4,4,6,76,1,1,0,1,1,0,0,0,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,SALESFORCE -WEB
5732421,Microempresas,Transporte,Segmento C,Segmento C,Region 2,Zona 2,0,0,1,1,1,0,1,1,0,0,0,42,Bueno,Malo,F,1,Cooperativas,17,56,42,67,36,53,85,73,14,5,77,22,56,50,6,0,1,1,0,1,1,0,0,0,Bueno,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,NULL
4833492,castigado,OMS,Segmento C,Segmento C,Region 1,Zona 1,0,1,0,0,1,0,1,0,0,0,0,64,Malo,Bueno,F,2,Cooperativas,24,37,34,69,86,10,9,39,95,48,47,69,3,78,91,1,1,0,1,1,0,1,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,NO,RED SUCURSALES
4286174,deudor no comercial,Comercial,Segmento A,Segmento C,Region 1,Zona 2,1,0,1,0,0,0,1,0,0,0,0,36,Bueno,Malo,F,1,SPA,44,36,94,2,45,57,43,71,21,52,36,73,18,79,3,0,0,0,1,1,1,1,0,0,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,RED SUCURSALES
